Image,Plot,Date_Index,Date,Variety,Cover,Green_Avg,EXG_Avg_Image,EXGR_Avg_Image,GLI_Avg_Image,VARI_Avg_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh,EXG_Global_Thresh,EXGR_Global_Thresh,GLI_Global_Thresh,VARI_Global_Thresh,Vegetation_Fraction,Green_Avg_Vegetation,EXG_Avg_Vegetation,EXGR_Avg_Vegetation
104A_20211005,104A,20211005,10/5/2021,Oat,Fallow,0.351243821,0.053822486,-0.170235444,0.023021587,-0.099267078,0.400390625,-0.849609375,-0.32421875,-0.328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.2090408115041858,0.47352552439127826,0.4205765731738344,0.4219282685839421
104B_20211005,104B,20211005,10/5/2021,Oat,Post,0.376625093,0.129967506,-0.037079011,0.078465663,-0.022778596,0.318359375,0.205078125,0.16015625,-0.1875,0.306640625,0.205078125,0.16015625,-0.08984375,0.3432478733459357,0.46999647314722837,0.40998941944168565,0.4035528211652062
104C_20211005,104C,20211005,10/5/2021,Oat,Under,0.456034341,0.368173549,0.341352073,0.233430844,0.167950725,0.541015625,0.563671875,0.27734375,0.041015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7570659407430269,0.4958353432035797,0.4875060296107399,0.5393641042047237
105A_20211005,105A,20211005,10/5/2021,Oat,Fallow,0.350683128,0.052135585,-0.151611581,0.023251681,-0.081172415,0.482421875,-0.828515625,-0.31640625,-0.37109375,0.306640625,0.205078125,0.16015625,-0.08984375,0.2119727971528876,0.4655546833941011,0.3966640501823042,0.4051409918352792
105B_20211005,105B,20211005,10/5/2021,Oat,Post,0.353578791,0.060808105,-0.14765863,0.030380625,-0.080302561,0.259765625,-0.828515625,-0.31640625,-0.466796875,0.306640625,0.205078125,0.16015625,-0.08984375,0.22232396030245746,0.4636096047589856,0.3908288142769568,0.3734020019504952
105C_20211005,105C,20211005,10/5/2021,Oat,Under,0.491527432,0.474615449,0.535569737,0.299984299,0.282660519,0.798828125,1.175390625,0.36328125,0.14453125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8965860209868446,0.5090413352599343,0.5271240057798036,0.6214929697237757
106A_20211005,106A,20211005,10/5/2021,Soy,Fallow,0.329582513,-0.011118641,-0.232751314,-0.018002601,-0.10290645,-0.337890625,-0.933984375,-0.36328125,-0.576171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.08323367154044983,0.4415371659344306,0.3246114978032916,0.3242123566197444
106B_20211005,106B,20211005,10/5/2021,Soy,Post,0.365254634,0.095900736,-0.073444952,0.053780332,-0.018332279,0.341796875,-0.765234375,-0.29296875,-0.30078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.32720393213996374,0.45564022561424444,0.3669206768427334,0.37975147832151107
106C_20211005,106C,20211005,10/5/2021,Soy,Under,0.464258864,0.392814567,0.40517208,0.248335391,0.219170699,0.763671875,1.091015625,0.33203125,0.08984375,0.306640625,0.205078125,0.16015625,-0.08984375,0.7892339946375526,0.49823989997918217,0.4947196999375466,0.5708698074948916
107A_20211005,107A,20211005,10/5/2021,Oat,Fallow,0.321289708,-0.036044075,-0.311442609,-0.038136489,-0.166516647,-0.337890625,-0.955078125,-0.36328125,-0.423828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.04827408279001582,0.4451920152130087,0.3355760456390272,0.2946604697334501
107B_20211005,107B,20211005,10/5/2021,Oat,Post,0.363210902,0.089706246,-0.104026228,0.050968469,-0.052959571,0.283203125,-0.744140625,-0.28515625,-0.271484375,0.306640625,0.205078125,0.16015625,-0.08984375,0.2916198497357355,0.45795334041040403,0.373860021231212,0.3597831678030515
107C_20211005,107C,20211005,10/5/2021,Oat,Under,0.421149803,0.263506071,0.172378682,0.167435126,0.086556095,0.470703125,0.458203125,0.23828125,0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.5872217507040624,0.4807118016438007,0.44213540493140185,0.4691088429769633
108A_20211005,108A,20211005,10/5/2021,Oat,Fallow,0.320793291,-0.037520667,-0.317395547,-0.040240243,-0.17040344,-0.349609375,-0.955078125,-0.36328125,-0.51953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.05137304212800432,0.4497758715155539,0.3493276145466625,0.31638222978133784
108B_20211005,108B,20211005,10/5/2021,Oat,Post,0.354432277,0.063370373,-0.156027786,0.03150601,-0.08474485,0.259765625,-0.828515625,-0.30859375,-0.390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.23185050248832992,0.4631437836026506,0.38943135080795305,0.3746385544634818
108C_20211005,108C,20211005,10/5/2021,Oat,Under,0.406777084,0.22036742,0.106697991,0.138818833,0.05465247,0.388671875,0.331640625,0.19921875,0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.5044594633694688,0.4803872840168533,0.44116185205055986,0.4670923743500543
109A_20211005,109A,20211005,10/5/2021,Oat,Fallow,0.331477307,-0.005484892,-0.254972982,-0.015181737,-0.133786253,-0.326171875,-0.912890625,-0.34765625,-0.3359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.08701860942864859,0.4529504484659931,0.3588513453979787,0.3452151699525983
109B_20211005,109B,20211005,10/5/2021,Oat,Post,0.384153166,0.152514351,-0.00710853,0.093140964,-0.012156891,0.341796875,0.247265625,0.17578125,-0.033203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.37190887697233904,0.4773759752816175,0.43212792584485166,0.4364887062700961
109C_20211005,109C,20211005,10/5/2021,Oat,Under,0.495863375,0.487618456,0.533211975,0.308506604,0.252623573,0.775390625,1.133203125,0.34765625,0.1875,0.306640625,0.205078125,0.16015625,-0.08984375,0.9074839174800355,0.5120926735751055,0.5362780207253165,0.6140061689032968
110A_20211005,110A,20211005,10/5/2021,Oat,Fallow,0.329886293,-0.010257333,-0.252882196,-0.019411407,-0.13696815,-0.326171875,-0.912890625,-0.35546875,-0.443359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.09526903861733729,0.4557447017889199,0.3672341053667581,0.3393706827595516
110B_20211005,110B,20211005,10/5/2021,Oat,Post,0.39071391,0.172200803,0.028743258,0.10597894,0.008876801,0.376953125,0.310546875,0.19140625,-0.06640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.4276798975733961,0.4745885856652359,0.4237657569957081,0.4275413397686079
110C_20211005,110C,20211005,10/5/2021,Oat,Under,0.503287394,0.509900157,0.581895657,0.320413754,0.289475556,0.845703125,1.217578125,0.37890625,0.26171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.9165408838393581,0.5183684730420227,0.5551054191260669,0.6577316188868596
201A_20211005,201A,20211005,10/5/2021,Oat,Under,0.454045722,0.362207091,0.338414928,0.229111544,0.169243651,0.541015625,0.584765625,0.27734375,0.140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7401859255044173,0.4961918716983848,0.48857561509515474,0.5450366508747225
201B_20211005,201B,20211005,10/5/2021,Oat,Fallow,0.334986582,0.005053782,-0.219967267,-0.008307667,-0.114679359,-0.314453125,-0.891796875,-0.34765625,-0.35546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.11433478164422668,0.45699604305595276,0.37098812916785817,0.35496949496969615
201C_20211005,201C,20211005,10/5/2021,Oat,Post,0.372389627,0.117240614,-0.053605395,0.069995315,-0.027243068,0.271484375,-0.680859375,0.13671875,-0.2421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.3478996277149801,0.46307778512981496,0.38923335538944515,0.37782523662062756
202A_20211005,202A,20211005,10/5/2021,Oat,Under,0.49584739,0.487563871,0.540431065,0.306870585,0.258983919,0.681640625,0.901171875,0.34765625,0.240234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.8731536447282127,0.5183153352195118,0.5549460056585358,0.6488220155051526
202B_20211005,202B,20211005,10/5/2021,Oat,Fallow,0.339968334,0.019956842,-0.216617068,0.00084815,-0.118039246,-0.302734375,-0.891796875,-0.33984375,-0.5546875,0.306640625,0.205078125,0.16015625,-0.08984375,0.14686752536553374,0.4610486907712215,0.3831460723136638,0.36505117410257837
202C_20211005,202C,20211005,10/5/2021,Oat,Post,0.383425023,0.150348609,-0.003676629,0.0917402,-0.000939958,0.341796875,0.226171875,0.16796875,-0.107421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.3921343939277034,0.47030747520012006,0.4109224256003606,0.41364340630667523
203A_20211005,203A,20211005,10/5/2021,Soy,Under,0.436765178,0.310366663,0.266605968,0.195215815,0.14119176,0.529296875,0.584765625,0.25390625,0.115234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.6436172649589136,0.49412670892699856,0.48238012678099573,0.5407140525529811
203B_20211005,203B,20211005,10/5/2021,Soy,Fallow,0.328146565,-0.015454816,-0.243946002,-0.021381202,-0.117861376,-0.326171875,-0.912890625,-0.35546875,-0.501953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.07729254272597508,0.44564888970640626,0.33694666911921856,0.32525331841408
203C_20211005,203C,20211005,10/5/2021,Soy,Post,0.35342891,0.060383176,-0.125961665,0.032248173,-0.060011709,0.283203125,-0.807421875,-0.31640625,-0.232421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.2061401710967941,0.46119009938817057,0.3835702981645117,0.37970816504190746
204A_20211005,204A,20211005,10/5/2021,Oat,Under,0.496538869,0.489644337,0.522991815,0.309124813,0.229364718,0.623046875,0.774609375,0.33984375,0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.8737817551406196,0.5191167858490684,0.5573503575472037,0.632332954855514
204B_20211005,204B,20211005,10/5/2021,Oat,Fallow,0.335645504,0.007005832,-0.247257753,-0.005217276,-0.128323428,-0.314453125,-0.912890625,-0.33984375,-0.33984375,0.306640625,0.205078125,0.16015625,-0.08984375,0.09632272095983951,0.4457457776670872,0.33723733300126196,0.2991929552460713
204C_20211005,204C,20211005,10/5/2021,Oat,Post,0.377332433,0.132037083,-0.037318367,0.080251495,-0.026406541,0.330078125,0.226171875,0.16796875,-0.11328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.3368034122911925,0.4719554257235373,0.4158662771706117,0.4096230347602212
205A_20211005,205A,20211005,10/5/2021,Oat,Under,0.416196556,0.248616793,0.144852109,0.158159778,0.065045765,0.412109375,0.373828125,0.22265625,-0.07421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.548740041857953,0.48280093432202836,0.4484028029660858,0.4662502664402515
205B_20211005,205B,20211005,10/5/2021,Oat,Fallow,0.337632065,0.012935376,-0.225390797,-0.002331638,-0.123793032,-0.314453125,-0.891796875,-0.34765625,-0.46875,0.306640625,0.205078125,0.16015625,-0.08984375,0.11744881080976814,0.4621330695486899,0.3863992086460701,0.3583043848114519
205C_20211005,205C,20211005,10/5/2021,Oat,Post,0.370071093,0.110324795,-0.055439326,0.064786954,-0.021678985,0.306640625,0.205078125,0.16015625,-0.166015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.30559922456695343,0.4720960393192147,0.41628811795764387,0.4304588728245763
206A_20211005,206A,20211005,10/5/2021,Oat,Under,0.481636341,0.444943986,0.461739174,0.280406807,0.210908663,0.611328125,0.711328125,0.32421875,0.08203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8148888690636935,0.5137835575553054,0.5413506726659169,0.6162459133212421
206B_20211005,206B,20211005,10/5/2021,Oat,Fallow,0.339856694,0.019676174,-0.208330553,0.001946971,-0.105068073,-0.302734375,-0.891796875,-0.33984375,-0.490234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.13826747617761662,0.45726666258388843,0.3717999877516666,0.36442590075657805
206C_20211005,206C,20211005,10/5/2021,Oat,Post,0.368464737,0.105441833,-0.072228655,0.061479129,-0.041065625,0.294921875,0.183984375,0.15234375,-0.197265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.297058851896146,0.47013207489090325,0.41039622467271053,0.4045693877648672
207A_20211005,207A,20211005,10/5/2021,Oat,Under,0.465972301,0.397938602,0.390336886,0.252299082,0.183804341,0.552734375,0.626953125,0.30078125,0.0625,0.306640625,0.205078125,0.16015625,-0.08984375,0.7685708498900505,0.5045599063331522,0.5136797189994564,0.5753441265238979
207B_20211005,207B,20211005,10/5/2021,Oat,Fallow,0.327795305,-0.016554409,-0.26537565,-0.022387561,-0.137265681,-0.326171875,-0.912890625,-0.34765625,-0.380859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.07473971393850545,0.4364548448660985,0.3093645345982953,0.2735237451280858
207C_20211005,207C,20211005,10/5/2021,Oat,Post,0.35788865,0.073763604,-0.125325664,0.039357117,-0.063684051,0.259765625,-0.807421875,-0.30859375,-0.224609375,0.306640625,0.205078125,0.16015625,-0.08984375,0.24440849118475366,0.4673182824365527,0.4019548473096575,0.4002878650648529
208A_20211005,208A,20211005,10/5/2021,Oat,Under,0.494102381,0.482339695,0.537743181,0.303796321,0.267147623,0.763671875,1.133203125,0.34765625,0.18359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.8737323261062458,0.5167182309126136,0.5501546927378399,0.6470557434702633
208B_20211005,208B,20211005,10/5/2021,Oat,Fallow,0.360352184,0.0811536,-0.108648672,0.042192917,-0.051833116,0.482421875,-0.786328125,-0.30859375,-0.3671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.273508930982601,0.46685972173384177,0.40057916520152487,0.41483443844015716
208C_20211005,208C,20211005,10/5/2021,Oat,Post,0.378889214,0.136739375,-0.022700809,0.081505605,-0.014551788,0.353515625,0.247265625,0.16796875,-0.201171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.36718719860344895,0.4722353251206524,0.4167059753619568,0.42032093658397346
209A_20211005,209A,20211005,10/5/2021,Oat,Under,0.490696116,0.472115474,0.52232478,0.297908601,0.262936492,0.787109375,1.154296875,0.37109375,0.212890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.8974588653987114,0.5078689547245413,0.5236068641736232,0.6079391476053896
209B_20211005,209B,20211005,10/5/2021,Oat,Fallow,0.347297419,0.041939877,-0.210588647,0.01922847,-0.120776658,-0.279296875,-0.870703125,-0.31640625,-0.306640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.16490852011882257,0.44745278963191076,0.3423583688957318,0.27828559674121606
209C_20211005,209C,20211005,10/5/2021,Oat,Post,0.367936939,0.103859041,-0.098653811,0.060734931,-0.063046285,0.294921875,-0.765234375,-0.29296875,-0.18359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.2883298049843756,0.4669281781169429,0.40078453435082895,0.375668943737472
210A_20211005,210A,20211005,10/5/2021,Oat,Under,0.48861067,0.465875412,0.516394296,0.293081055,0.263012995,0.880859375,1.238671875,0.43359375,0.267578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.894605242853285,0.5065680009626171,0.5197040028878511,0.6061934700358108
210B_20211005,210B,20211005,10/5/2021,Oat,Fallow,0.331284159,-0.006089052,-0.262732788,-0.016435289,-0.140602249,-0.314453125,-0.912890625,-0.34765625,-0.4609375,0.306640625,0.205078125,0.16015625,-0.08984375,0.1008732060877281,0.4459584307921778,0.33787529237653385,0.31229025952032163
210C_20211005,210C,20211005,10/5/2021,Oat,Post,0.368717805,0.106251669,-0.068235636,0.060323805,-0.028178583,0.318359375,-0.744140625,-0.28515625,-0.162109375,0.306640625,0.205078125,0.16015625,-0.08984375,0.32149367308360016,0.46698255689920537,0.4009476706976163,0.41240415643518646
301A_20211005,301A,20211005,10/5/2021,Oat,Post,0.384815531,0.154549671,-0.006754694,0.091786101,-0.007279081,0.353515625,0.247265625,0.16796875,-0.0625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3863982147679488,0.4813429580656687,0.4440288741970056,0.4638535001931676
301B_20211005,301B,20211005,10/5/2021,Oat,Fallow,0.326893938,-0.019234398,-0.290540755,-0.025384623,-0.154895151,-0.337890625,-0.955078125,-0.35546875,-0.416015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.06239812796574206,0.45087680300711575,0.3526304090213464,0.3144437421061343
301C_20211005,301C,20211005,10/5/2021,Oat,Under,0.464483164,0.393513387,0.384034496,0.24930483,0.183082484,0.669921875,0.901171875,0.31640625,0.0234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.7879729514679218,0.49958486147337733,0.49875458442013254,0.5554684276021742
302A_20211005,302A,20211005,10/5/2021,Oat,Post,0.366515775,0.099629306,-0.095794993,0.056153485,-0.054937997,0.330078125,-0.765234375,-0.28515625,-0.318359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.29642049400100307,0.46769258696515836,0.40307776089547553,0.39681867091535156
302B_20211005,302B,20211005,10/5/2021,Oat,Fallow,0.341251869,0.023843011,-0.214632042,0.002991787,-0.112009896,0.330078125,-0.891796875,-0.33203125,-0.283203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.15122692508005092,0.47000015002520856,0.4100004500756257,0.4203635919062883
302C_20211005,302C,20211005,10/5/2021,Oat,Under,0.499378622,0.498172637,0.557546402,0.313991314,0.272089625,0.833984375,1.196484375,0.35546875,0.3125,0.306640625,0.205078125,0.16015625,-0.08984375,0.8997790160487635,0.5173224252781392,0.5519672758344174,0.6464144266258617
303A_20211005,303A,20211005,10/5/2021,Soy,Post,0.37466735,0.124103923,-0.028582457,0.07362659,-0.011073729,0.353515625,0.310546875,0.17578125,-0.115234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.3222260667026735,0.47709631649968653,0.4312889494990596,0.45050827461754744
303B_20211005,303B,20211005,10/5/2021,Soy,Fallow,0.348518318,0.045687568,-0.15379388,0.021035297,-0.069232349,0.353515625,-0.828515625,-0.32421875,-0.41015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.21792839300181321,0.4458290903364005,0.3374872710092025,0.31258147421130894
303C_20211005,303C,20211005,10/5/2021,Soy,Under,0.500646864,0.501990623,0.577168337,0.314572851,0.293568493,0.833984375,1.196484375,0.38671875,0.28125,0.306640625,0.205078125,0.16015625,-0.08984375,0.9115907468847653,0.5164788558934064,0.5494365676802184,0.6539368032989537
304A_20211005,304A,20211005,10/5/2021,Oat,Post,0.376638864,0.13000219,-0.048455141,0.076561965,-0.029453012,0.318359375,0.183984375,0.16015625,-0.212890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.350852108329154,0.47277959383717666,0.4183387815115295,0.42324411048939153
304B_20211005,304B,20211005,10/5/2021,Oat,Fallow,0.339027352,0.017157404,-0.20871635,0.002230618,-0.11031383,-0.314453125,-0.891796875,-0.34765625,-0.380859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.11503100767717295,0.45797175474547025,0.373915264236411,0.34929720911621176
304C_20211005,304C,20211005,10/5/2021,Oat,Under,0.485206259,0.455642889,0.482404493,0.287720187,0.228055553,0.646484375,0.922265625,0.33203125,0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.8524067117395162,0.5108364384865384,0.5325093154596154,0.6081116030192496
305A_20211005,305A,20211005,10/5/2021,Oat,Post,0.379427885,0.138359608,-0.023593169,0.084254466,-0.016413496,0.306640625,0.205078125,0.16015625,-0.11328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.35718324428069903,0.47201873405381983,0.4160562021614607,0.4137468931303733
305B_20211005,305B,20211005,10/5/2021,Oat,Fallow,0.327422122,-0.017593183,-0.262480245,-0.024714588,-0.133221233,-0.337890625,-0.933984375,-0.36328125,-0.515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.07995327147872382,0.4522297118259421,0.35668913547782627,0.3455613098427375
305C_20211005,305C,20211005,10/5/2021,Oat,Under,0.500869802,0.50262508,0.577519219,0.318255471,0.302268362,0.869140625,1.238671875,0.38671875,0.2890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.9365861656571891,0.5119137652182794,0.5357412956548385,0.6335978824372736
306A_20211005,306A,20211005,10/5/2021,Oat,Post,0.387478715,0.162511494,0.017182053,0.100904255,0.010659061,0.353515625,0.247265625,0.17578125,-0.0390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3980062015354346,0.47382864226111965,0.42148592678336017,0.43215689871720936
