Image,Plot,Date_Index,Date,Variety,Cover,Green_Avg,EXG_Avg_Image,EXGR_Avg_Image,GLI_Avg_Image,VARI_Avg_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh,EXG_Global_Thresh,EXGR_Global_Thresh,GLI_Global_Thresh,VARI_Global_Thresh
107B_20211025,107B,20211025,10/25/2021,Oat,Post,0.444044085,0.332241362,0.283623899,0.20633702,0.131509307,0.623046875,0.858984375,0.26953125,-0.021484375,0.306640625,0.205078125,0.16015625,-0.08984375
107C_20211025,107C,20211025,10/25/2021,Oat,Under,0.482027394,0.446137037,0.465100618,0.281882035,0.222632913,0.775390625,1.133203125,0.33203125,0.197265625,0.306640625,0.205078125,0.16015625,-0.08984375
108A_20211025,108A,20211025,10/25/2021,Oat,Fallow,0.324422073,-0.026648184,-0.28828871,-0.031876364,-0.154419548,-0.337890625,-0.955078125,-0.36328125,-0.400390625,0.306640625,0.205078125,0.16015625,-0.08984375
108B_20211025,108B,20211025,10/25/2021,Oat,Post,0.379797296,0.139496773,-0.032447886,0.081016979,-0.027086489,0.341796875,-0.723046875,-0.26953125,-0.408203125,0.306640625,0.205078125,0.16015625,-0.08984375
108C_20211025,108C,20211025,10/25/2021,Oat,Under,0.431849854,0.295612855,0.21992981,0.18597795,0.104148247,0.447265625,0.437109375,0.23046875,-0.087890625,0.306640625,0.205078125,0.16015625,-0.08984375
109A_20211025,109A,20211025,10/25/2021,Oat,Fallow,0.339039639,0.01727263,-0.216470913,-0.001488521,-0.104105173,-0.291015625,-0.870703125,-0.33203125,-0.275390625,0.306640625,0.205078125,0.16015625,-0.08984375
109B_20211025,109B,20211025,10/25/2021,Oat,Post,0.379983982,0.140080945,-0.030666789,0.083597918,-0.016491363,0.458984375,-0.701953125,-0.26953125,-0.271484375,0.306640625,0.205078125,0.16015625,-0.08984375
109C_20211025,109C,20211025,10/25/2021,Oat,Under,0.501349621,0.504098292,0.552270475,0.317495601,0.25262551,0.833984375,1.217578125,0.36328125,0.208984375,0.306640625,0.205078125,0.16015625,-0.08984375
110A_20211025,110A,20211025,10/25/2021,Oat,Fallow,0.337412092,0.012430375,-0.22806727,-0.008328185,-0.114475311,-0.291015625,-0.891796875,-0.33984375,-0.37109375,0.306640625,0.205078125,0.16015625,-0.08984375
110B_20211025,110B,20211025,10/25/2021,Oat,Post,0.401823941,0.205568872,0.062000955,0.126397218,0.019490563,0.365234375,0.226171875,0.16796875,-0.169921875,0.306640625,0.205078125,0.16015625,-0.08984375
110C_20211025,110C,20211025,10/25/2021,Oat,Under,0.443635774,0.330953737,0.287681149,0.20932965,0.143945023,0.646484375,0.943359375,0.26953125,0.099609375,0.306640625,0.205078125,0.16015625,-0.08984375
201A_20211025,201A,20211025,10/25/2021,Oat,Under,0.457393834,0.372237562,0.350252852,0.235987294,0.169170347,0.669921875,0.964453125,0.30078125,0.181640625,0.306640625,0.205078125,0.16015625,-0.08984375
201B_20211025,201B,20211025,10/25/2021,Oat,Fallow,0.333564485,0.000821248,-0.237156885,-0.0147274,-0.11638897,-0.314453125,-0.891796875,-0.34765625,-0.400390625,0.306640625,0.205078125,0.16015625,-0.08984375
201C_20211025,201C,20211025,10/25/2021,Oat,Post,0.40109876,0.203431305,0.076688528,0.124119732,0.036364504,0.412109375,0.352734375,0.18359375,-0.19140625,0.306640625,0.205078125,0.16015625,-0.08984375
202A_20211025,202A,20211025,10/25/2021,Oat,Under,0.503065188,0.509229321,0.579927942,0.320021936,0.283667141,0.833984375,1.217578125,0.39453125,0.283203125,0.306640625,0.205078125,0.16015625,-0.08984375
202B_20211025,202B,20211025,10/25/2021,Oat,Fallow,0.356745585,0.070353697,-0.122211647,0.03421198,-0.053709142,0.517578125,-0.807421875,-0.31640625,-0.22265625,0.306640625,0.205078125,0.16015625,-0.08984375
202C_20211025,202C,20211025,10/25/2021,Oat,Post,0.38837546,0.165237295,0.028199709,0.100623019,0.016976107,0.447265625,0.479296875,0.18359375,-0.03515625,0.306640625,0.205078125,0.16015625,-0.08984375
203A_20211025,203A,20211025,10/25/2021,Soy,Under,0.479503713,0.438590706,0.465843374,0.275678196,0.231074676,0.798828125,1.133203125,0.36328125,0.2421875,0.306640625,0.205078125,0.16015625,-0.08984375
203B_20211025,203B,20211025,10/25/2021,Soy,Fallow,0.315021991,-0.0547773,-0.301906559,-0.053342124,-0.147014111,-0.361328125,-0.955078125,-0.37890625,-0.427734375,0.306640625,0.205078125,0.16015625,-0.08984375
203C_20211025,203C,20211025,10/25/2021,Soy,Post,0.35807696,0.074400866,-0.109114066,0.037277093,-0.04781853,0.306640625,-0.765234375,-0.29296875,-0.380859375,0.306640625,0.205078125,0.16015625,-0.08984375
204A_20211025,204A,20211025,10/25/2021,Oat,Under,0.450754413,0.352306038,0.30358606,0.224510323,0.136301306,0.470703125,0.458203125,0.24609375,-0.0390625,0.306640625,0.205078125,0.16015625,-0.08984375
204B_20211025,204B,20211025,10/25/2021,Oat,Fallow,0.325801704,-0.022503262,-0.278843638,-0.029903281,-0.149014942,-0.337890625,-0.955078125,-0.36328125,-0.51953125,0.306640625,0.205078125,0.16015625,-0.08984375
204C_20211025,204C,20211025,10/25/2021,Oat,Post,0.40655361,0.219770538,0.104092538,0.135727147,0.052034401,0.435546875,0.416015625,0.19921875,-0.06640625,0.306640625,0.205078125,0.16015625,-0.08984375
205A_20211025,205A,20211025,10/25/2021,Oat,Under,0.422048065,0.266211708,0.173498456,0.167741955,0.080174485,0.541015625,0.648046875,0.23828125,-0.072265625,0.306640625,0.205078125,0.16015625,-0.08984375
205B_20211025,205B,20211025,10/25/2021,Oat,Fallow,0.338354178,0.015159584,-0.215146845,-0.002379601,-0.114824922,-0.291015625,-0.870703125,-0.33984375,-0.408203125,0.306640625,0.205078125,0.16015625,-0.08984375
205C_20211025,205C,20211025,10/25/2021,Oat,Post,0.405758185,0.217389086,0.108753238,0.135540372,0.053679635,0.517578125,0.690234375,0.22265625,-0.109375,0.306640625,0.205078125,0.16015625,-0.08984375
206A_20211025,206A,20211025,10/25/2021,Oat,Under,0.487461597,0.462431207,0.491521833,0.292863776,0.230114873,0.787109375,1.133203125,0.35546875,0.265625,0.306640625,0.205078125,0.16015625,-0.08984375
206B_20211025,206B,20211025,10/25/2021,Oat,Fallow,0.345162822,0.035602997,-0.188524747,0.012181441,-0.099068722,-0.279296875,-0.849609375,-0.32421875,-0.525390625,0.306640625,0.205078125,0.16015625,-0.08984375
206C_20211025,206C,20211025,10/25/2021,Oat,Post,0.412259794,0.236873419,0.130193762,0.148878422,0.057610925,0.517578125,0.669140625,0.22265625,-0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375
207A_20211025,207A,20211025,10/25/2021,Oat,Under,0.464257655,0.392807927,0.367130426,0.252143591,0.165787316,0.517578125,0.584765625,0.27734375,0.046875,0.306640625,0.205078125,0.16015625,-0.08984375
207B_20211025,207B,20211025,10/25/2021,Oat,Fallow,0.321314092,-0.035995637,-0.296182994,-0.039202055,-0.165319699,-0.337890625,-0.933984375,-0.36328125,-0.615234375,0.306640625,0.205078125,0.16015625,-0.08984375
207C_20211025,207C,20211025,10/25/2021,Oat,Post,0.376225229,0.128770928,-0.040845757,0.076400568,-0.022966415,0.294921875,-0.723046875,0.14453125,-0.21484375,0.306640625,0.205078125,0.16015625,-0.08984375
208A_20211025,208A,20211025,10/25/2021,Oat,Under,0.488751774,0.466287874,0.500177776,0.296434909,0.239407365,0.740234375,1.112109375,0.33203125,0.166015625,0.306640625,0.205078125,0.16015625,-0.08984375
208B_20211025,208B,20211025,10/25/2021,Oat,Fallow,0.358044851,0.074241849,-0.124037191,0.038991416,-0.060970433,0.283203125,-0.786328125,-0.29296875,-0.396484375,0.306640625,0.205078125,0.16015625,-0.08984375
208C_20211025,208C,20211025,10/25/2021,Oat,Post,0.402436571,0.207397118,0.092842367,0.130678974,0.047171568,0.412109375,0.416015625,0.19921875,-0.033203125,0.306640625,0.205078125,0.16015625,-0.08984375
209A_20211025,209A,20211025,10/25/2021,Oat,Under,0.442282176,0.326893546,0.287530173,0.207813694,0.15367972,0.693359375,0.964453125,0.26953125,-0.001953125,0.306640625,0.205078125,0.16015625,-0.08984375
209B_20211025,209B,20211025,10/25/2021,Oat,Fallow,0.346664123,0.040066512,-0.177093536,0.014948801,-0.094566323,0.330078125,-0.828515625,-0.31640625,-0.3671875,0.306640625,0.205078125,0.16015625,-0.08984375
209C_20211025,209C,20211025,10/25/2021,Oat,Post,0.408741043,0.226308124,0.115648881,0.143128301,0.054795714,0.435546875,0.416015625,0.20703125,-0.048828125,0.306640625,0.205078125,0.16015625,-0.08984375
210A_20211025,210A,20211025,10/25/2021,Oat,Under,0.463719653,0.391219842,0.401399081,0.248710786,0.215175808,0.740234375,1.048828125,0.33984375,0.201171875,0.306640625,0.205078125,0.16015625,-0.08984375
210B_20211025,210B,20211025,10/25/2021,Oat,Fallow,0.33559533,0.00697346,-0.222150951,-0.010009694,-0.10265348,-0.302734375,-0.891796875,-0.33984375,-0.3203125,0.306640625,0.205078125,0.16015625,-0.08984375
210C_20211025,210C,20211025,10/25/2021,Oat,Post,0.39769438,0.193197069,0.080798471,0.119820406,0.050214709,0.529296875,0.711328125,0.21484375,-0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375
301A_20211025,301A,20211025,10/25/2021,Oat,Post,0.364493887,0.093562436,-0.093387894,0.054532482,-0.049370666,0.236328125,-0.786328125,-0.30078125,-0.3515625,0.306640625,0.205078125,0.16015625,-0.08984375
301B_20211025,301B,20211025,10/25/2021,Oat,Fallow,0.335802814,0.007476558,-0.235687027,-0.007428285,-0.130580347,-0.302734375,-0.891796875,-0.33984375,-0.3359375,0.306640625,0.205078125,0.16015625,-0.08984375
301C_20211025,301C,20211025,10/25/2021,Oat,Under,0.440556367,0.321734204,0.272444255,0.206831647,0.144800083,0.634765625,0.985546875,0.23828125,0.0546875,0.306640625,0.205078125,0.16015625,-0.08984375
302A_20211025,302A,20211025,10/25/2021,Oat,Post,0.39066174,0.172075638,0.024968506,0.10668085,0.008075938,0.412109375,0.373828125,0.17578125,-0.13671875,0.306640625,0.205078125,0.16015625,-0.08984375
302B_20211025,302B,20211025,10/25/2021,Oat,Fallow,0.337982098,0.01404214,-0.2212086,-0.00243854,-0.116030322,-0.314453125,-0.912890625,-0.34765625,-0.384765625,0.306640625,0.205078125,0.16015625,-0.08984375
302C_20211025,302C,20211025,10/25/2021,Oat,Under,0.431170277,0.293573522,0.227734363,0.185719199,0.110588303,0.505859375,0.563671875,0.25390625,0.072265625,0.306640625,0.205078125,0.16015625,-0.08984375
303A_20211025,303A,20211025,10/25/2021,Soy,Post,0.357548959,0.072805412,-0.110138515,0.037624742,-0.049926982,0.529296875,-0.828515625,-0.32421875,-0.125,0.306640625,0.205078125,0.16015625,-0.08984375
303B_20211025,303B,20211025,10/25/2021,Soy,Fallow,0.330855725,-0.007332159,-0.243633087,-0.01727538,-0.125485964,-0.326171875,-0.933984375,-0.35546875,-0.419921875,0.306640625,0.205078125,0.16015625,-0.08984375
303C_20211025,303C,20211025,10/25/2021,Soy,Under,0.479311584,0.437978757,0.465597301,0.277409644,0.233368671,0.798828125,1.154296875,0.37109375,0.232421875,0.306640625,0.205078125,0.16015625,-0.08984375
304A_20211025,304A,20211025,10/25/2021,Oat,Post,0.381076771,0.143328569,-0.017994152,0.0862697,-0.007154116,0.341796875,-0.701953125,-0.26171875,-0.16015625,0.306640625,0.205078125,0.16015625,-0.08984375
304B_20211025,304B,20211025,10/25/2021,Oat,Fallow,0.329581639,-0.011109206,-0.27318824,-0.023140647,-0.144314901,-0.314453125,-0.912890625,-0.34765625,-0.388671875,0.306640625,0.205078125,0.16015625,-0.08984375
304C_20211025,304C,20211025,10/25/2021,Oat,Under,0.418347123,0.255110087,0.155182355,0.162900659,0.079078958,0.412109375,0.352734375,0.20703125,-0.03515625,0.306640625,0.205078125,0.16015625,-0.08984375
305A_20211025,305A,20211025,10/25/2021,Oat,Post,0.402219759,0.206771395,0.085851286,0.128513045,0.042600469,0.482421875,0.584765625,0.20703125,-0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375
305B_20211025,305B,20211025,10/25/2021,Oat,Fallow,0.329923757,-0.010023176,-0.248867099,-0.022543689,-0.119582843,-0.326171875,-0.912890625,-0.35546875,-0.50390625,0.306640625,0.205078125,0.16015625,-0.08984375
305C_20211025,305C,20211025,10/25/2021,Oat,Under,0.491478126,0.474472958,0.53887625,0.299383358,0.291629908,0.857421875,1.238671875,0.39453125,0.1640625,0.306640625,0.205078125,0.16015625,-0.08984375
306A_20211025,306A,20211025,10/25/2021,Oat,Post,0.409441145,0.228411442,0.129987493,0.141847619,0.068611758,0.541015625,0.711328125,0.22265625,-0.095703125,0.306640625,0.205078125,0.16015625,-0.08984375
306B_20211025,306B,20211025,10/25/2021,Oat,Fallow,0.343488887,0.030598071,-0.188807575,0.007257124,-0.088253048,-0.279296875,-0.849609375,-0.32421875,-0.392578125,0.306640625,0.205078125,0.16015625,-0.08984375
306C_20211025,306C,20211025,10/25/2021,Oat,Under,0.491533859,0.474643169,0.523579035,0.298968922,0.264214053,0.833984375,1.217578125,0.37890625,0.1015625,0.306640625,0.205078125,0.16015625,-0.08984375
307A_20211025,307A,20211025,10/25/2021,Oat,Post,0.421448253,0.264421314,0.171120296,0.166657531,0.076621257,0.517578125,0.648046875,0.23046875,0.03515625,0.306640625,0.205078125,0.16015625,-0.08984375
307B_20211025,307B,20211025,10/25/2021,Oat,Fallow,0.316737208,-0.049597894,-0.320186547,-0.051465154,-0.166870139,-0.349609375,-0.976171875,-0.37890625,-0.48046875,0.306640625,0.205078125,0.16015625,-0.08984375
307C_20211025,307C,20211025,10/25/2021,Oat,Under,0.48784678,0.463582537,0.49747329,0.292658888,0.236505601,0.833984375,1.196484375,0.39453125,0.228515625,0.306640625,0.205078125,0.16015625,-0.08984375
308A_20211025,308A,20211025,10/25/2021,Oat,Post,0.378574356,0.135837597,-0.031928148,0.081432871,-0.017587333,0.388671875,-0.680859375,-0.26171875,-0.119140625,0.306640625,0.205078125,0.16015625,-0.08984375
308B_20211025,308B,20211025,10/25/2021,Oat,Fallow,0.346775092,0.040467535,-0.172007988,0.014471663,-0.079186967,-0.267578125,-0.828515625,-0.32421875,-0.373046875,0.306640625,0.205078125,0.16015625,-0.08984375
308C_20211025,308C,20211025,10/25/2021,Oat,Under,0.423130559,0.269459793,0.188102419,0.170483031,0.099392279,0.587890625,0.858984375,0.23828125,0.056640625,0.306640625,0.205078125,0.16015625,-0.08984375
309A_20211025,309A,20211025,10/25/2021,Oat,Post,0.386217671,0.15873439,0.002894248,0.096542105,-0.005446421,0.412109375,0.373828125,0.17578125,-0.146484375,0.306640625,0.205078125,0.16015625,-0.08984375
309B_20211025,309B,20211025,10/25/2021,Oat,Fallow,0.345626394,0.037011796,-0.195022465,0.013077217,-0.098295726,-0.279296875,-0.870703125,-0.32421875,-0.44140625,0.306640625,0.205078125,0.16015625,-0.08984375
309C_20211025,309C,20211025,10/25/2021,Oat,Under,0.477144276,0.431475626,0.432641899,0.274379382,0.19814859,0.693359375,1.048828125,0.31640625,0.19140625,0.306640625,0.205078125,0.16015625,-0.08984375
310A_20211025,310A,20211025,10/25/2021,Oat,Post,0.356663139,0.070101538,-0.141145045,0.035325484,-0.077481329,0.330078125,-0.828515625,-0.31640625,-0.37109375,0.306640625,0.205078125,0.16015625,-0.08984375
310B_20211025,310B,20211025,10/25/2021,Oat,Fallow,0.353645345,0.06107106,-0.152476819,0.02969395,-0.070069458,-0.267578125,-0.828515625,-0.30859375,-0.388671875,0.306640625,0.205078125,0.16015625,-0.08984375
310C_20211025,310C,20211025,10/25/2021,Oat,Under,0.442465192,0.327444401,0.28836896,0.207362123,0.156509025,0.634765625,0.964453125,0.26953125,0.150390625,0.306640625,0.205078125,0.16015625,-0.08984375
401A_20211025,401A,20211025,10/25/2021,Oat,Under,0.483980697,0.451974643,0.462344061,0.286831105,0.209061232,0.763671875,1.112109375,0.32421875,0.1875,0.306640625,0.205078125,0.16015625,-0.08984375
401B_20211025,401B,20211025,10/25/2021,Oat,Fallow,0.348654087,0.046112958,-0.156943616,0.017406857,-0.074199374,0.435546875,-0.849609375,-0.32421875,-0.1328125,0.306640625,0.205078125,0.16015625,-0.08984375
401C_20211025,401C,20211025,10/25/2021,Oat,Post,0.428276378,0.284923773,0.213847442,0.177972231,0.103999504,0.611328125,0.858984375,0.26171875,-0.0390625,0.306640625,0.205078125,0.16015625,-0.08984375
402A_20211025,402A,20211025,10/25/2021,Oat,Under,0.504218041,0.512682454,0.597889796,0.321531221,0.310065838,0.880859375,1.259765625,0.43359375,0.263671875,0.306640625,0.205078125,0.16015625,-0.08984375
402B_20211025,402B,20211025,10/25/2021,Oat,Fallow,0.374939578,0.124898905,-0.034797468,0.074270817,-0.003688217,0.412109375,-0.723046875,-0.27734375,-0.125,0.306640625,0.205078125,0.16015625,-0.08984375
402C_20211025,402C,20211025,10/25/2021,Oat,Post,0.398297941,0.19497701,0.071070223,0.121522101,0.041411752,0.365234375,0.268359375,0.17578125,-0.0703125,0.306640625,0.205078125,0.16015625,-0.08984375
403A_20211025,403A,20211025,10/25/2021,Oat,Under,0.50984479,0.529569933,0.616991021,0.332075909,0.308839042,0.892578125,1.280859375,0.42578125,0.232421875,0.306640625,0.205078125,0.16015625,-0.08984375
403B_20211025,403B,20211025,10/25/2021,Oat,Fallow,0.354937808,0.064973766,-0.108310146,0.031049698,-0.039675987,0.470703125,-0.807421875,-0.32421875,-0.46875,0.306640625,0.205078125,0.16015625,-0.08984375
403C_20211025,403C,20211025,10/25/2021,Oat,Post,0.382707844,0.14827423,-0.00470751,0.085879045,-0.002291904,0.365234375,0.268359375,0.16796875,-0.28125,0.306640625,0.205078125,0.16015625,-0.08984375
404A_20211025,404A,20211025,10/25/2021,Soy,Under,0.433120419,0.299434797,0.262103636,0.187545387,0.151686987,0.611328125,0.880078125,0.25390625,-0.044921875,0.306640625,0.205078125,0.16015625,-0.08984375
404B_20211025,404B,20211025,10/25/2021,Soy,Fallow,0.320846808,-0.037361322,-0.282715403,-0.041023887,-0.149435511,-0.337890625,-0.933984375,-0.37109375,-0.599609375,0.306640625,0.205078125,0.16015625,-0.08984375
404C_20211025,404C,20211025,10/25/2021,Soy,Post,0.375987171,0.128109799,-0.025555014,0.074067796,-0.003053705,0.330078125,0.205078125,0.14453125,-0.083984375,0.306640625,0.205078125,0.16015625,-0.08984375
405A_20211025,405A,20211025,10/25/2021,Oat,Under,0.4611465,0.38348049,0.352897416,0.244939849,0.158408446,0.587890625,0.943359375,0.28515625,0.140625,0.306640625,0.205078125,0.16015625,-0.08984375
405B_20211025,405B,20211025,10/25/2021,Oat,Fallow,0.354807233,0.064543463,-0.125436555,0.032201525,-0.059745361,0.482421875,-0.807421875,-0.31640625,-0.337890625,0.306640625,0.205078125,0.16015625,-0.08984375
405C_20211025,405C,20211025,10/25/2021,Oat,Post,0.396468,0.189496831,0.076039871,0.118228308,0.04821643,0.529296875,0.753515625,0.21484375,-0.09765625,0.306640625,0.205078125,0.16015625,-0.08984375
406A_20211025,406A,20211025,10/25/2021,Oat,Under,0.464783562,0.394395894,0.369729635,0.251967281,0.165929681,0.587890625,0.943359375,0.28515625,0.099609375,0.306640625,0.205078125,0.16015625,-0.08984375
406B_20211025,406B,20211025,10/25/2021,Oat,Fallow,0.332652036,-0.001979393,-0.247164847,-0.01319907,-0.136538763,-0.291015625,-0.870703125,-0.33203125,-0.54296875,0.306640625,0.205078125,0.16015625,-0.08984375
406C_20211025,406C,20211025,10/25/2021,Oat,Post,0.394617146,0.183966571,0.056715579,0.114343157,0.036669926,0.458984375,0.563671875,0.19921875,-0.005859375,0.306640625,0.205078125,0.16015625,-0.08984375
407A_20211025,407A,20211025,10/25/2021,Oat,Under,0.475473515,0.426454302,0.439410983,0.272295106,0.219003548,0.728515625,1.091015625,0.31640625,0.19140625,0.306640625,0.205078125,0.16015625,-0.08984375
407B_20211025,407B,20211025,10/25/2021,Oat,Fallow,0.328441779,-0.014555914,-0.265482739,-0.023534497,-0.135435748,-0.326171875,-0.933984375,-0.35546875,-0.3828125,0.306640625,0.205078125,0.16015625,-0.08984375
407C_20211025,407C,20211025,10/25/2021,Oat,Post,0.390550265,0.171718309,0.028447867,0.108151835,0.009719063,0.388671875,0.310546875,0.18359375,-0.1015625,0.306640625,0.205078125,0.16015625,-0.08984375
408A_20211025,408A,20211025,10/25/2021,Oat,Under,0.45990052,0.379729892,0.367828476,0.242818247,0.183424436,0.576171875,0.753515625,0.27734375,0.03515625,0.306640625,0.205078125,0.16015625,-0.08984375
408B_20211025,408B,20211025,10/25/2021,Oat,Fallow,0.338640962,0.016007277,-0.198849941,0.001333199,-0.098844358,-0.291015625,-0.849609375,-0.33203125,-0.484375,0.306640625,0.205078125,0.16015625,-0.08984375
408C_20211025,408C,20211025,10/25/2021,Oat,Post,0.416928611,0.250843701,0.15808553,0.161388297,0.080203824,0.470703125,0.479296875,0.21484375,-0.056640625,0.306640625,0.205078125,0.16015625,-0.08984375
409A_20211025,409A,20211025,10/25/2021,Oat,Under,0.474657517,0.424017158,0.460980809,0.270284879,0.262709807,0.798828125,1.175390625,0.34765625,0.142578125,0.306640625,0.205078125,0.16015625,-0.08984375
409B_20211025,409B,20211025,10/25/2021,Oat,Fallow,0.324956642,-0.025017352,-0.260595987,-0.02994414,-0.127047876,-0.326171875,-0.891796875,-0.34765625,-0.462890625,0.306640625,0.205078125,0.16015625,-0.08984375
409C_20211025,409C,20211025,10/25/2021,Oat,Post,0.403344634,0.210125526,0.108752259,0.131283943,0.070314546,0.447265625,0.479296875,0.19140625,-0.1171875,0.306640625,0.205078125,0.16015625,-0.08984375
410A_20211025,410A,20211025,10/25/2021,Oat,Under,0.486969909,0.460969405,0.50254213,0.290154792,0.250182029,0.833984375,1.175390625,0.37109375,0.19140625,0.306640625,0.205078125,0.16015625,-0.08984375
410B_20211025,410B,20211025,10/25/2021,Oat,Fallow,0.336206467,0.008784566,-0.20425253,-0.00707511,-0.0927355,-0.302734375,-0.870703125,-0.33984375,-0.48046875,0.306640625,0.205078125,0.16015625,-0.08984375
410C_20211025,410C,20211025,10/25/2021,Oat,Post,0.38925851,0.167891268,0.038922445,0.101465641,0.030333703,0.400390625,0.352734375,0.17578125,-0.181640625,0.306640625,0.205078125,0.16015625,-0.08984375
